sentence,label
sir good teacher explain details subject well also good sense humor,1
nothing say didnt attended ever since,0
way motivate us always giving chances students speak class willingness teach us could better one lastly always updated reminders,1
gives accurate instructions enough duration submissions,1
uses humor teach make lessons interesting like making bland porridge better eggs meat sir makes sure everyone knows basic idea teaching,1
way teaching attentioncatching also wanted students talk share ideas topic way teaching effective ask comfortably something didnt understand also good explaining concepts clearly examples reallife situations making topic relatable also conducted regular synchronous classes lessons explained thoroughly,1
really great teaching profession,1
well explanation lessons students learned subject,1
proper clear explanation course lessons,1
brilliant,1
prof wellversed course teaching adds vital information learning material 333,1
malinaw pagtuturo malawak isipan pagintindi pananaw estudyante ang aral itinuro nakatulong paghasa kaisipan estudyante mayroong mahabang pasensya,1
passionate dedicated teaching literature studies english language,1
strengths know hes teaching informative,1
indeed really good teaching course,1
strength instructor teaching course literate language literary works,1
thank sharing deepest knowledge,1
instructor open thoughts ideas students also discussed lessons subject apply real life situations making easier understand apply teachings,1
gave us activities challenging students making us research study lesson also flexible tried find way conduct class using messenger problems google meet likes class interaction asking simple questions topic also likes explaining concept laymans term,1
prof shows commitment teaching course,1
straightforward teaching,1
bubly nyang prof good us able easyily understand,1
prof shows superior knowledge competence commitment compassion conscientious strong points superior knowledge bunga paghahanda nya turuan kame competence nag paoleta nag iinstill healthy competition klase commitment absent sync async classes compassion nakikinig sya hinaing tas kikipag kwentuhan sya saamin conscientious kase consensya sya dami subject paminsan innaadjust nya yung deadline nag pluplus points konting efforts,1
comment nothing say kasi nya pinabayaan 1st sem online class thanks sir,1
